lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq
79.74603790886562,9.678727436643864,3.0,0.049519382,3775.662,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.11695,0.22952722,637.13934,928.66766,0.40514508,0.49459672,0.1318145,31.6483,1.0368848,0.0,0.10848481,0.0,29.302675,1.9991661,266.0
79.75502106170681,9.678727436643864,2.551324,0.057318192,2775.662,1.0,0.0918677,0.120921165,3.0,5.5814843,1.9727494,2.147979,0.21560176,643.58356,929.95636,0.40395504,0.49363828,0.13352427,31.752659,1.1397631,0.0,0.11237407,0.0,29.289108,1.9821819,266.0
79.76400421454801,9.678727436643864,1.0,0.08428304,1775.662,1.0,0.091747314,0.12007645,3.0,5.5821595,1.9979259,2.147979,0.21560176,769.4314,1250.2479,0.40281639,0.49428016,0.13808808,31.872372,1.2660905,0.0,0.11662507,0.0,29.277195,1.9676348,266.0
79.0363688344112,9.66974428380267,2.8067236,0.02911228,5756.992,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.7893393,0.8068262,360.57687,654.6709,0.3257692,0.561027,0.20602793,32.104576,2.371875,14.0,0.050844107,0.0,29.515686,2.600386,955.0
79.0453519872524,9.66974428380267,3.0,0.03466577,6371.395,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.674873,0.7570082,394.0065,874.4646,0.33162215,0.56763023,0.20055003,32.319256,2.6207497,14.0,0.055046864,0.0,29.454617,2.5630586,955.0
79.05433514009358,9.66974428380267,3.1684384,0.039517518,7074.3047,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5604072,0.70719016,370.1877,918.8791,0.33679605,0.57299066,0.19610319,32.29801,2.6119826,14.0,0.05630735,0.0,29.443651,2.5449765,955.0
79.06331829293478,9.66974428380267,3.750824,0.056292716,7841.9517,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.4459412,0.6573721,339.45804,642.28424,0.34118587,0.5778964,0.1929716,31.950731,2.2456005,14.0,0.053336613,0.0,29.503605,2.555635,955.0
79.07230144577598,9.66974428380267,4.2553997,0.055151537,8657.141,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.3436394,0.6077317,313.11465,351.20493,0.34545913,0.5871172,0.19562061,31.552147,1.8250929,14.0,0.04992701,0.0,29.572416,2.567868,955.0
79.72807160318324,9.66974428380267,3.249176,0.048152246,5775.662,1.0,0.092228875,0.12345531,3.0,5.579459,1.8972197,2.0308135,0.28803718,572.2834,793.83105,0.4098001,0.5002648,0.13345999,31.756636,1.175696,0.0,0.1111775,0.0,29.289164,1.9954461,560.0
79.73705475602442,9.66974428380267,3.024838,0.048458572,4775.662,1.0,0.09210848,0.12261059,3.0,5.5801344,1.9223962,2.0736587,0.27078295,563.5291,660.68585,0.41066474,0.49743077,0.13263723,31.918974,1.3287158,0.0,0.11732524,0.0,29.262959,1.964095,560.0
79.74603790886562,9.66974428380267,2.249176,0.049517717,3775.662,1.0,0.091988094,0.121765874,3.0,5.580809,1.9475727,2.1165042,0.2535287,607.1759,819.8948,0.4093398,0.49459672,0.1318145,32.04424,1.4467883,0.0,0.122068934,0.0,29.24274,1.9399041,560.0
79.0363688344112,9.660761130961475,3.0,0.024856262,6428.6313,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.6599708,0.7398238,313.20435,381.26056,0.3316544,0.5518068,0.21367675,32.28583,2.5938828,14.0,0.05373678,0.0,29.468048,2.5840251,955.0
79.0453519872524,9.660761130961475,3.0,0.034665685,7148.031,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.5598667,0.69069594,321.66718,423.27728,0.3372966,0.56113243,0.20594044,32.39139,2.7086234,14.0,0.05622475,0.0,29.435497,2.5559318,955.0
79.05433514009358,9.660761130961475,3.224338,0.039517343,7781.0845,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.4597628,0.64156806,340.90735,553.3092,0.34287164,0.5697587,0.19878432,32.383945,2.7026422,14.0,0.057042442,0.0,29.428816,2.542339,955.0
79.06331829293478,9.660761130961475,4.0,0.056292232,8485.034,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.3596587,0.5924402,299.7867,256.79797,0.34763816,0.5778964,0.1929716,32.214024,2.523372,14.0,0.055588868,0.0,29.458153,2.5475543,955.0
79.07230144577598,9.660761130961475,4.448676,0.05477233,9243.696,1.0,0.08118141,0.10532673,2.0,3.8418903,1.129186,2.2715921,0.54810125,351.34827,627.7713,0.35100847,0.5871172,0.19562061,31.978575,2.2749743,14.0,0.053574786,0.0,29.498798,2.5547805,955.0
79.72807160318324,9.660761130961475,3.0,0.049517166,5575.819,1.0,0.092228875,0.12345531,3.0,5.579459,1.8972197,2.031878,0.30741236,622.2311,1056.5698,0.41463137,0.5002648,0.13345999,32.224365,1.6495433,0.0,0.12762366,0.0,29.217236,1.9205716,560.0
79.73705475602442,9.660761130961475,2.775662,0.049517166,4775.662,1.0,0.09210848,0.12261059,3.0,5.5801344,1.9223962,2.0739682,0.29247126,624.1869,998.68146,0.41464624,0.49743077,0.13263723,32.358437,1.7787687,0.0,0.13259147,0.0,29.195904,1.8960152,560.0
