lon,lat,depth,slope,distance_to_shore,shallow_mask,rain_mean,rain_std,extreme_rain,wind_mean,wind_std,chl_mean,chl_std,turb_mean,turb_std,cyclone,wave_mean,wave_std,sal_mean,sal_std,sal_shock_days,current_mean,extreme_wave_days,sst_mean,sst_var,heat_stress_freq,dist_to_known_cluster_km,site_prior_score,dist_to_core_zone_anchor_km,policy_core_zone_exclusion,dist_to_invasion_sensitive_km,policy_invasion_risk_flag,policy_go2005_review_required
79.76198895192931,9.694455356627536,2.0,0.044040546,2236.0679,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.1283991,0.22467649,593.977,628.8048,0.39573863,0.495025,0.13272412,31.071314,0.43077505,0.0,0.08910847,0.0,29.391146,2.082202,266.0,66.72068525135893,0.011701412904232655,76.4733557233178,0,76.4733557233178,0,1
79.77097210477051,9.694455356627536,2.0,0.044040546,1414.2136,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.1283991,0.22467649,725.48975,1020.91034,0.39365342,0.495025,0.13272412,31.149195,0.51254165,0.0,0.091835216,0.0,29.381964,2.0720181,266.0,67.45283118105462,0.011143984737570566,77.22165606566715,0,77.22165606566715,0,1
79.72605634056454,9.68547220378634,4.0,0.044039436,6000.0,1.0,0.09225588,0.12364481,3.0,5.5793076,1.8915716,2.0176702,0.262917,537.44336,657.19257,0.4038371,0.50090057,0.13364457,31.11346,0.52862716,0.0,0.088388816,0.0,29.38856,2.1005237,266.0,63.165474694809454,0.014831060034551345,72.86396186793543,0,72.86396186793543,0,1
79.73503949340574,9.68547220378634,4.0,0.044039436,5000.0,1.0,0.09213549,0.1228001,3.0,5.5799828,1.9167482,2.0611882,0.24307133,579.233,773.7929,0.40372154,0.49806654,0.13282181,31.231384,0.6288494,0.0,0.09327471,0.0,29.36834,2.0726244,266.0,63.877463253838606,0.014143536407318521,73.596092947581,0,73.596092947581,0,1
79.74402264624693,9.68547220378634,3.0,0.049519382,4000.0,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.1047065,0.22322565,618.31104,912.1594,0.40252948,0.49523252,0.13199906,31.336555,0.7182315,0.0,0.097632155,0.0,29.350307,2.047743,266.0,64.59666743208174,0.013481397652240247,74.33410473242108,0,74.33410473242108,0,1
79.75300579908813,9.68547220378634,3.0,0.049519382,3000.0,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.1454399,0.20464998,668.50214,1043.8763,0.40138686,0.4933818,0.13170089,31.428446,0.8019959,0.0,0.10126607,0.0,29.336288,2.029085,266.0,65.3228488977272,0.012844281409639112,75.07782380093298,0,75.07782380093298,0,1
79.76198895192931,9.68547220378634,1.0,0.08428304,2000.0,1.0,0.09177432,0.120265946,3.0,5.582008,1.9922777,2.1454399,0.20464998,717.541,1061.6405,0.4002948,0.49351043,0.13261542,31.52926,0.90808916,0.0,0.10481891,0.0,29.325258,2.016332,266.0,66.0557775371348,0.012231771360121652,75.82708222011001,0,75.82708222011001,0,1
79.77097210477051,9.68547220378634,1.0,0.08428304,1000.0,1.0,0.09165393,0.119421236,2.0,5.582683,2.0174544,2.1454399,0.20464998,773.0864,1082.0443,0.3980565,0.49369195,0.13390598,31.666662,1.0526853,0.0,0.109661125,0.0,29.310225,1.9989506,266.0,66.79523124465697,0.01164340427080275,76.58171740232693,0,76.58171740232693,0,1
79.72605634056454,9.676489050945143,4.0,0.044039436,6000.0,1.0,0.09225588,0.12364481,3.0,5.5793076,1.8915716,2.020275,0.27775022,564.6467,705.9794,0.40677956,0.50090057,0.13364457,31.42755,0.8460541,0.0,0.099462256,0.0,29.340176,2.0498834,266.0,62.47845826858975,0.015526134917789586,72.19897575320286,0,72.19897575320286,0,1
79.73503949340574,9.676489050945143,4.0,0.044039436,5000.0,1.0,0.09213549,0.1228001,3.0,5.5799828,1.9167482,2.0636873,0.25875923,601.0447,808.94037,0.4077012,0.49806654,0.13282181,31.58788,0.99304724,0.0,0.10569276,0.0,29.313848,2.0169826,266.0,63.198205966061735,0.014798732687953576,72.9378013416109,0,72.9378013416109,0,1
79.74402264624693,9.676489050945143,3.0,0.049519382,4000.0,1.0,0.0920151,0.12195538,3.0,5.580658,1.9419247,2.1070998,0.23976822,599.9557,795.15686,0.40642902,0.49523252,0.13199906,31.719507,1.1137248,0.0,0.11080784,0.0,29.292234,1.9899719,266.0,63.92507169583047,0.014098717454785472,73.68242634030281,0,73.68242634030281,0,1
79.75300579908813,9.676489050945143,3.0,0.049519382,3000.0,1.0,0.09189471,0.12111066,3.0,5.5813327,1.9671012,2.147734,0.22199255,633.3371,883.66077,0.4052073,0.49356833,0.133027,31.828054,1.2178943,0.0,0.11491854,0.0,29.27671,1.970557,266.0,64.65881540457917,0.0134256571020157,74.43267669697727,0,74.43267669697727,0,1
